listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,distance_km,fuel_used_liters,actual_weight_received,emissions_avoided_kg,estimated_distance,transport_emissions,recycling_savings,processing_efficiency,net_climate_impact,climate_impact_level,predicted_climate_impact
880,440,Nigeria,Abuja,Solid,PET Bottles,332.34,High,,4,Matched,120.16,In Progress,6.81,2026-01-19 20:14:57,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-1.3,Low,Low
881,441,Kenya,Mombasa,Organic,Food Scraps,182.65,Medium,,19,Unmatched,144.46,In Progress,5.81,2026-03-11 07:09:12,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-13.28,Low,Low
881,441,Kenya,Mombasa,Organic,Food Scraps,182.65,Medium,,19,Unmatched,144.46,In Progress,5.81,2026-03-11 07:09:12,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-5.72,Low,Low
882,441,Kenya,Mombasa,Solid,Textiles/Used Clothing,181.07,High,,19,Unmatched,221.95,Closed,7.08,2026-01-12 03:46:47,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-13.28,Low,Low
882,441,Kenya,Mombasa,Solid,Textiles/Used Clothing,181.07,High,,19,Unmatched,221.95,Closed,7.08,2026-01-12 03:46:47,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-5.72,Low,Low
883,442,Kenya,Nakuru,Organic,Livestock Manure,410.95,Medium,,48,Unmatched,84.39,In Progress,6.38,2025-09-23 06:42:08,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-53.14,Low,Low
883,442,Kenya,Nakuru,Organic,Livestock Manure,410.95,Medium,,48,Unmatched,84.39,In Progress,6.38,2025-09-23 06:42:08,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-7.19,Low,Low
884,442,Kenya,Nakuru,Organic,Market Waste,105.95,High,,34,Matched,68.56,In Progress,5.08,2026-02-26 22:01:36,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-53.14,Low,Low
884,442,Kenya,Nakuru,Organic,Market Waste,105.95,High,,34,Matched,68.56,In Progress,5.08,2026-02-26 22:01:36,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-7.19,Low,Low
885,443,Nigeria,Abuja,Solid,PET Bottles,327.68,High,,42,Unmatched,362.25,In Progress,6.7,2026-02-07 02:33:50,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-33.5,Low,Low
885,443,Nigeria,Abuja,Solid,PET Bottles,327.68,High,,42,Unmatched,362.25,In Progress,6.7,2026-02-07 02:33:50,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,3.84,Low,Low
886,443,Nigeria,Abuja,Organic,Agricultural Residue,146.91,High,,57,Matched,96.8,Open,5.36,2026-01-23 02:39:48,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-33.5,Low,Low
886,443,Nigeria,Abuja,Organic,Agricultural Residue,146.91,High,,57,Matched,96.8,Open,5.36,2026-01-23 02:39:48,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,3.84,Low,Low
887,444,Nigeria,Lagos,Organic,Market Waste,311.84,Medium,,1,Matched,75.69,Closed,6.23,2026-02-18 15:48:54,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-27.23,Low,High
887,444,Nigeria,Lagos,Organic,Market Waste,311.84,Medium,,1,Matched,75.69,Closed,6.23,2026-02-18 15:48:54,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,106.67,High,High
888,444,Nigeria,Lagos,Liquid,Greywater,194.94,Medium,,25,Matched,74.29,In Progress,8.97,2025-09-27 03:16:12,3,10,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,Regulated,44.85,13.75,,154.78,44.85,36.85,154.78,,-27.23,Low,High
888,444,Nigeria,Lagos,Liquid,Greywater,194.94,Medium,,25,Matched,74.29,In Progress,8.97,2025-09-27 03:16:12,3,10,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,Regulated,44.85,13.75,,154.78,44.85,36.85,154.78,,106.67,High,High
889,445,Nigeria,Abuja,Liquid,Septage/Sewage,277.3,High,,29,Matched,51.63,Closed,11.72,2026-01-28 15:17:31,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-37.09,Low,Low
889,445,Nigeria,Abuja,Liquid,Septage/Sewage,277.3,High,,29,Matched,51.63,Closed,11.72,2026-01-28 15:17:31,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-10.05,Low,Low
890,445,Nigeria,Abuja,Others,Construction debris,119.44,Medium,,14,Unmatched,24.03,In Progress,6.92,2026-03-13 16:08:22,4,15,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,,,,,,,,,-37.09,Low,Low
890,445,Nigeria,Abuja,Others,Construction debris,119.44,Medium,,14,Unmatched,24.03,In Progress,6.92,2026-03-13 16:08:22,4,15,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,,,,,,,,,-10.05,Low,Low
891,446,Kenya,Kisumu,Liquid,Industrial Effluent,201.31,High,,27,Matched,29.78,Closed,11.48,2026-02-16 16:33:56,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,14.71,Medium,Medium
891,446,Kenya,Kisumu,Liquid,Industrial Effluent,201.31,High,,27,Matched,29.78,Closed,11.48,2026-02-16 16:33:56,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-59.73,Low,Medium
892,446,Kenya,Kisumu,Organic,Agricultural Residue,371.28,High,,25,Unmatched,195.28,Closed,6.4,2026-01-24 22:21:17,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,14.71,Medium,Medium
892,446,Kenya,Kisumu,Organic,Agricultural Residue,371.28,High,,25,Unmatched,195.28,Closed,6.4,2026-01-24 22:21:17,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-59.73,Low,Medium
893,447,Kenya,Nakuru,Others,Textiles,165.03,High,,27,Unmatched,28.98,In Progress,7.17,2025-11-02 01:26:56,4,14,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-2.53,Low,Medium
893,447,Kenya,Nakuru,Others,Textiles,165.03,High,,27,Unmatched,28.98,In Progress,7.17,2025-11-02 01:26:56,4,14,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,30.98,Medium,Medium
894,447,Kenya,Nakuru,Organic,Livestock Manure,43.0,High,,56,Unmatched,8.86,Closed,6.39,2025-11-04 15:27:51,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,38.49,13.25,10.27,36.91,38.49,35.510000000000005,36.91,0.23883720930232558,-2.53,Low,Low
894,447,Kenya,Nakuru,Organic,Livestock Manure,43.0,High,,56,Unmatched,8.86,Closed,6.39,2025-11-04 15:27:51,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,38.49,13.25,10.27,36.91,38.49,35.510000000000005,36.91,0.23883720930232558,30.98,Medium,Low
895,448,Nigeria,Abuja,Organic,Market Waste,41.75,Low,,20,Matched,17.09,In Progress,6.99,2026-01-01 20:22:38,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-3.98,Low,Low
895,448,Nigeria,Abuja,Organic,Market Waste,41.75,Low,,20,Matched,17.09,In Progress,6.99,2026-01-01 20:22:38,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-11.84,Low,Low
896,448,Nigeria,Abuja,Organic,Market Waste,317.83,Medium,,49,Unmatched,199.36,In Progress,6.6,2025-11-30 05:15:53,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-3.98,Low,Low
896,448,Nigeria,Abuja,Organic,Market Waste,317.83,Medium,,49,Unmatched,199.36,In Progress,6.6,2025-11-30 05:15:53,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-11.84,Low,Low
897,449,Nigeria,Port Harcourt,Organic,Market Waste,167.29,Low,,6,Matched,50.66,Closed,6.13,2025-11-15 13:46:27,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-16.76,Low,Low
897,449,Nigeria,Port Harcourt,Organic,Market Waste,167.29,Low,,6,Matched,50.66,Closed,6.13,2025-11-15 13:46:27,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,2.29,Low,Low
898,449,Nigeria,Port Harcourt,Organic,Food Scraps,264.03,Low,,45,Matched,196.05,Open,5.9,2026-01-18 14:11:49,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-16.76,Low,Low
898,449,Nigeria,Port Harcourt,Organic,Food Scraps,264.03,Low,,45,Matched,196.05,Open,5.9,2026-01-18 14:11:49,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,2.29,Low,Low
899,450,Kenya,Nairobi,Organic,Market Waste,460.19,High,,21,Matched,336.28,Open,5.22,2026-01-30 13:35:22,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-41.3,Low,High
899,450,Kenya,Nairobi,Organic,Market Waste,460.19,High,,21,Matched,336.28,Open,5.22,2026-01-30 13:35:22,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,227.75,High,High
900,450,Kenya,Nairobi,Organic,Market Waste,407.34,Low,,21,Unmatched,126.44,Closed,6.39,2025-11-25 23:30:21,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,74.71,7.64,13.76,300.74,74.71,20.4752,300.74,0.03378013453134973,-41.3,Low,High
900,450,Kenya,Nairobi,Organic,Market Waste,407.34,Low,,21,Unmatched,126.44,Closed,6.39,2025-11-25 23:30:21,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,74.71,7.64,13.76,300.74,74.71,20.4752,300.74,0.03378013453134973,227.75,High,High
901,451,Kenya,Eldoret,Organic,Agricultural Residue,59.8,Low,,22,Matched,30.79,Closed,5.77,2026-03-10 21:29:44,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-0.69,Low,Low
901,451,Kenya,Eldoret,Organic,Agricultural Residue,59.8,Low,,22,Matched,30.79,Closed,5.77,2026-03-10 21:29:44,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-15.45,Low,Low
902,451,Kenya,Eldoret,Liquid,Greywater,148.67,Medium,,4,Matched,18.26,Open,3.26,2026-02-21 05:50:21,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-0.69,Low,Low
902,451,Kenya,Eldoret,Liquid,Greywater,148.67,Medium,,4,Matched,18.26,Open,3.26,2026-02-21 05:50:21,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-15.45,Low,Low
903,452,Kenya,Mombasa,Organic,Agricultural Residue,237.69,Low,,3,Unmatched,132.57,Open,6.27,2026-01-27 13:58:02,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,12.82,Medium,Medium
903,452,Kenya,Mombasa,Organic,Agricultural Residue,237.69,Low,,3,Unmatched,132.57,Open,6.27,2026-01-27 13:58:02,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,16.31,Medium,Medium
904,452,Kenya,Mombasa,Organic,Food Scraps,319.35,Low,,18,Unmatched,120.44,In Progress,5.97,2025-10-10 05:17:25,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,12.82,Medium,Medium
904,452,Kenya,Mombasa,Organic,Food Scraps,319.35,Low,,18,Unmatched,120.44,In Progress,5.97,2025-10-10 05:17:25,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,16.31,Medium,Medium
905,453,Nigeria,Port Harcourt,Organic,Agricultural Residue,328.28,High,,16,Unmatched,288.48,In Progress,6.93,2025-12-29 09:20:35,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-5.42,Low,Low
905,453,Nigeria,Port Harcourt,Organic,Agricultural Residue,328.28,High,,16,Unmatched,288.48,In Progress,6.93,2025-12-29 09:20:35,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-6.86,Low,Low
906,453,Nigeria,Port Harcourt,Organic,Livestock Manure,46.18,Low,,32,Matched,35.07,Closed,5.81,2026-03-03 20:46:19,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-5.42,Low,Low
906,453,Nigeria,Port Harcourt,Organic,Livestock Manure,46.18,Low,,32,Matched,35.07,Closed,5.81,2026-03-03 20:46:19,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-6.86,Low,Low
907,454,Kenya,Nairobi,Liquid,Industrial Effluent,172.08,High,,44,Matched,62.0,Closed,2.95,2025-11-01 10:05:53,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,1.11,11.2,20.03,47.5,1.11,30.016,47.5,0.11639934913993491,25.22,Medium,Medium
907,454,Kenya,Nairobi,Liquid,Industrial Effluent,172.08,High,,44,Matched,62.0,Closed,2.95,2025-11-01 10:05:53,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,1.11,11.2,20.03,47.5,1.11,30.016,47.5,0.11639934913993491,-34.7,Low,Medium
908,454,Kenya,Nairobi,Liquid,Septage/Sewage,428.69,Low,,60,Unmatched,61.46,Closed,2.95,2026-03-02 01:24:14,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,25.22,Medium,Medium
908,454,Kenya,Nairobi,Liquid,Septage/Sewage,428.69,Low,,60,Unmatched,61.46,Closed,2.95,2026-03-02 01:24:14,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-34.7,Low,Medium
909,455,Nigeria,Port Harcourt,Organic,Livestock Manure,367.81,Medium,,4,Matched,162.51,Closed,6.59,2025-12-11 10:13:30,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-36.83,Low,High
909,455,Nigeria,Port Harcourt,Organic,Livestock Manure,367.81,Medium,,4,Matched,162.51,Closed,6.59,2025-12-11 10:13:30,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,75.77,High,High
910,455,Nigeria,Port Harcourt,Liquid,Greywater,495.93,High,,17,Matched,64.08,In Progress,5.34,2025-11-30 22:53:05,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,37.28,9.83,10.62,189.0,37.28,26.3444,189.0,0.021414312503780775,-36.83,Low,High
910,455,Nigeria,Port Harcourt,Liquid,Greywater,495.93,High,,17,Matched,64.08,In Progress,5.34,2025-11-30 22:53:05,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,37.28,9.83,10.62,189.0,37.28,26.3444,189.0,0.021414312503780775,75.77,High,High
911,456,Kenya,Nairobi,Liquid,Used Cooking Oil,464.52,Low,,8,Matched,150.7,Open,11.33,2025-09-18 01:08:14,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,12.97,3.99,43.85,337.19,12.97,10.693200000000001,337.19,0.09439851890123138,261.17,High,High
911,456,Kenya,Nairobi,Liquid,Used Cooking Oil,464.52,Low,,8,Matched,150.7,Open,11.33,2025-09-18 01:08:14,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,12.97,3.99,43.85,337.19,12.97,10.693200000000001,337.19,0.09439851890123138,-0.87,Low,High
912,456,Kenya,Nairobi,Solid,Textiles/Used Clothing,12.09,High,,55,Matched,4.66,Closed,6.87,2026-03-12 04:24:11,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,261.17,High,High
912,456,Kenya,Nairobi,Solid,Textiles/Used Clothing,12.09,High,,55,Matched,4.66,Closed,6.87,2026-03-12 04:24:11,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-0.87,Low,High
913,457,Kenya,Kisumu,Organic,Market Waste,35.24,Medium,,15,Matched,20.61,In Progress,5.98,2025-12-01 19:52:38,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-0.41,Low,Low
913,457,Kenya,Kisumu,Organic,Market Waste,35.24,Medium,,15,Matched,20.61,In Progress,5.98,2025-12-01 19:52:38,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-26.0,Low,Low
914,457,Kenya,Kisumu,Organic,Agricultural Residue,475.51,High,,34,Matched,287.61,In Progress,5.8,2026-03-15 14:58:34,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-0.41,Low,Low
914,457,Kenya,Kisumu,Organic,Agricultural Residue,475.51,High,,34,Matched,287.61,In Progress,5.8,2026-03-15 14:58:34,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-26.0,Low,Low
915,458,Nigeria,Kano,Solid,PET Bottles,442.65,Medium,,38,Matched,345.21,In Progress,7.11,2026-03-13 18:19:37,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-67.5,Low,Low
915,458,Nigeria,Kano,Solid,PET Bottles,442.65,Medium,,38,Matched,345.21,In Progress,7.11,2026-03-13 18:19:37,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-9.34,Low,Low
916,458,Nigeria,Kano,Organic,Market Waste,179.17,High,,59,Matched,138.76,Open,5.72,2025-11-05 03:21:06,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-67.5,Low,Low
916,458,Nigeria,Kano,Organic,Market Waste,179.17,High,,59,Matched,138.76,Open,5.72,2025-11-05 03:21:06,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-9.34,Low,Low
917,459,Nigeria,Ibadan,Organic,Agricultural Residue,487.06,Medium,,44,Unmatched,223.85,Closed,6.94,2025-11-13 22:43:08,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-46.58,Low,Low
917,459,Nigeria,Ibadan,Organic,Agricultural Residue,487.06,Medium,,44,Unmatched,223.85,Closed,6.94,2025-11-13 22:43:08,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-7.45,Low,Low
918,459,Nigeria,Ibadan,Organic,Livestock Manure,133.42,Medium,,1,Unmatched,33.87,Open,6.77,2025-10-04 01:04:32,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-46.58,Low,Low
918,459,Nigeria,Ibadan,Organic,Livestock Manure,133.42,Medium,,1,Unmatched,33.87,Open,6.77,2025-10-04 01:04:32,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-7.45,Low,Low
